,order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
78364,1863081,4773,prior,7,0,10,8.0
78365,2358828,4773,prior,8,2,19,16.0
78366,2829668,4773,prior,9,2,15,14.0
78367,2750835,4773,test,10,1,18,6.0
78368,73727,4774,prior,1,2,16,
78369,589477,4774,prior,2,0,10,12.0
78370,3148762,4774,prior,3,4,9,4.0
78371,390565,4774,prior,4,0,15,3.0
78372,3348944,4774,test,5,3,14,30.0
78373,2921293,4775,prior,1,0,19,
78374,972465,4775,prior,2,0,17,30.0
78375,2846457,4775,prior,3,0,15,30.0
78376,38838,4775,prior,4,0,12,14.0
78377,295261,4775,train,5,0,22,7.0
78378,3231357,4776,prior,1,1,11,
78379,1225780,4776,prior,2,4,10,10.0
78380,3112591,4776,prior,3,0,16,10.0
78381,807468,4776,prior,4,6,12,6.0
78382,283771,4776,prior,5,0,16,8.0
78383,2463686,4776,prior,6,0,13,7.0
78384,85697,4776,prior,7,6,16,13.0
78385,829678,4776,prior,8,5,13,6.0
78386,2810448,4776,test,9,0,14,9.0
78387,1779530,4777,prior,1,6,15,
78388,2712180,4777,prior,2,4,16,30.0
78389,3324452,4777,prior,3,6,10,30.0
78390,1759327,4777,train,4,0,15,22.0
78391,116210,4778,prior,1,5,14,
78392,2527171,4778,prior,2,0,9,30.0
78393,1071908,4778,prior,3,0,23,21.0
78394,2529738,4778,prior,4,6,16,30.0
78395,2450200,4778,prior,5,0,9,22.0
78396,94636,4778,prior,6,4,14,25.0
78397,71018,4778,prior,7,2,23,19.0
78398,122609,4778,prior,8,5,19,30.0
78399,2280030,4778,test,9,6,22,30.0
78400,2576562,4779,prior,1,4,22,
78401,2364496,4779,prior,2,5,23,30.0
78402,721649,4779,prior,3,5,14,21.0
78403,1507118,4779,prior,4,1,7,30.0
78404,1122446,4779,prior,5,3,11,30.0
78405,223805,4779,prior,6,0,21,25.0
78406,926883,4779,prior,7,1,11,30.0
78407,657086,4779,prior,8,5,12,11.0
78408,2821970,4779,prior,9,2,0,30.0
78409,2401803,4779,prior,10,3,10,22.0
78410,786277,4779,prior,11,5,18,23.0
78411,2153333,4779,train,12,2,7,30.0
78412,3111081,4780,prior,1,0,11,
78413,2741568,4780,prior,2,5,12,30.0
78414,1686159,4780,prior,3,5,8,28.0
78415,2038669,4780,test,4,0,11,30.0
78416,1010198,4781,prior,1,2,14,
78417,2441832,4781,prior,2,5,15,17.0
78418,2322501,4781,prior,3,4,16,30.0
78419,2116838,4781,prior,4,2,15,12.0
78420,1624733,4781,prior,5,5,13,17.0
78421,3417720,4781,prior,6,1,14,17.0
78422,357576,4781,prior,7,0,10,6.0
78423,2070998,4781,prior,8,0,14,7.0
78424,937993,4781,prior,9,1,13,22.0
78425,2379098,4781,prior,10,1,8,7.0
78426,2625318,4781,prior,11,1,8,7.0
78427,2373211,4781,prior,12,5,14,25.0
78428,1581277,4781,prior,13,6,16,8.0
78429,1354254,4781,prior,14,5,13,6.0
78430,3167383,4781,prior,15,3,14,26.0
78431,2299110,4781,prior,16,1,12,5.0
78432,1464718,4781,prior,17,1,11,7.0
78433,116782,4781,prior,18,3,13,9.0
78434,631362,4781,prior,19,1,14,12.0
78435,401709,4781,prior,20,4,17,17.0
78436,1399146,4781,prior,21,2,13,5.0
78437,1397439,4781,prior,22,1,11,13.0
78438,1619554,4781,prior,23,1,13,14.0
78439,3223789,4781,prior,24,6,9,26.0
78440,1945523,4781,train,25,3,11,11.0
78441,2990730,4782,prior,1,3,14,
78442,1918142,4782,prior,2,5,20,30.0
78443,314156,4782,prior,3,3,18,12.0
78444,2420181,4782,prior,4,6,16,3.0
78445,3163357,4782,prior,5,2,14,10.0
78446,630629,4782,prior,6,4,12,16.0
78447,2825357,4782,prior,7,2,17,5.0
78448,2725234,4782,prior,8,2,16,7.0
78449,1047131,4782,prior,9,4,20,30.0
78450,2930900,4782,prior,10,0,17,30.0
78451,1984696,4782,test,11,2,16,30.0
78452,653008,4783,prior,1,1,11,
78453,3408650,4783,prior,2,5,12,11.0
78454,1889608,4783,prior,3,2,19,11.0
78455,501632,4783,prior,4,2,14,7.0
78456,230628,4783,prior,5,3,11,8.0
78457,1614276,4783,prior,6,6,11,10.0
78458,1680299,4783,prior,7,0,15,15.0
78459,3384481,4783,prior,8,2,14,16.0
78460,3099613,4783,prior,9,0,13,12.0
78461,732376,4783,prior,10,1,15,8.0
78462,63291,4783,prior,11,4,18,10.0
78463,600531,4783,prior,12,3,15,30.0
78464,3138479,4783,prior,13,3,13,14.0
78465,2071640,4783,prior,14,2,15,20.0
78466,985822,4783,test,15,6,13,18.0
78467,366679,4784,prior,1,6,8,
78468,1151505,4784,prior,2,0,7,8.0
78469,223151,4784,prior,3,0,9,7.0
78470,1723727,4784,prior,4,6,10,6.0
78471,2692817,4784,prior,5,6,9,7.0
78472,1620444,4784,prior,6,1,14,16.0
78473,1751735,4784,prior,7,6,22,5.0
78474,299620,4784,prior,8,0,6,8.0
78475,2813165,4784,prior,9,0,7,7.0
78476,1565762,4784,prior,10,1,7,29.0
78477,2518025,4784,prior,11,0,7,13.0
78478,1920238,4784,prior,12,0,15,30.0
78479,688074,4784,prior,13,6,16,30.0
78480,577960,4784,prior,14,0,13,8.0
78481,2095759,4784,prior,15,1,13,8.0
78482,88626,4784,prior,16,0,15,6.0
78483,850758,4784,prior,17,6,10,6.0
78484,3187646,4784,prior,18,6,8,7.0
78485,386398,4784,prior,19,0,6,8.0
78486,1247035,4784,prior,20,6,13,6.0
78487,2945132,4784,prior,21,6,16,7.0
78488,2424771,4784,prior,22,0,17,15.0
78489,3307933,4784,prior,23,1,0,8.0
78490,593392,4784,test,24,6,9,5.0
78491,2730450,4785,prior,1,5,16,
78492,2485106,4785,prior,2,4,17,13.0
78493,2238644,4785,prior,3,4,10,7.0
78494,2079855,4785,prior,4,4,10,7.0
78495,2958741,4785,prior,5,4,13,7.0
78496,970242,4785,prior,6,5,14,8.0
78497,2935181,4785,prior,7,5,18,7.0
78498,2218725,4785,prior,8,5,19,7.0
78499,310825,4785,prior,9,2,9,11.0
78500,3029068,4785,prior,10,2,23,0.0
78501,838403,4785,prior,11,0,18,5.0
78502,379256,4785,prior,12,1,11,8.0
78503,1645294,4785,prior,13,5,18,4.0
78504,3010675,4785,prior,14,6,11,8.0
78505,1595967,4785,prior,15,2,9,3.0
78506,1942068,4785,prior,16,5,13,3.0
78507,1465185,4785,prior,17,5,13,7.0
78508,1811924,4785,prior,18,5,16,7.0
78509,1977695,4785,prior,19,4,16,6.0
78510,445353,4785,prior,20,5,16,8.0
78511,154674,4785,prior,21,0,13,9.0
78512,1313891,4785,prior,22,5,11,5.0
78513,138795,4785,prior,23,5,18,7.0
78514,2173136,4785,prior,24,6,9,8.0
78515,2695458,4785,prior,25,5,18,6.0
78516,2908739,4785,prior,26,6,10,8.0
78517,2271194,4785,prior,27,5,14,6.0
78518,1625742,4785,prior,28,6,15,8.0
78519,1349002,4785,prior,29,6,9,7.0
78520,2511985,4785,prior,30,6,12,7.0
78521,758060,4785,prior,31,4,19,5.0
78522,1650776,4785,prior,32,6,10,9.0
78523,2554749,4785,prior,33,0,0,8.0
78524,3168910,4785,prior,34,0,15,7.0
78525,2057987,4785,prior,35,0,9,7.0
78526,324659,4785,prior,36,4,12,4.0
78527,1777120,4785,prior,37,5,19,8.0
78528,2282254,4785,prior,38,2,12,4.0
78529,2127631,4785,prior,39,6,10,4.0
78530,2638994,4785,prior,40,5,18,6.0
78531,2967238,4785,prior,41,2,10,4.0
78532,302286,4785,prior,42,6,10,4.0
78533,2547373,4785,prior,43,6,12,7.0
78534,1154686,4785,prior,44,5,23,6.0
78535,2981235,4785,prior,45,6,9,8.0
78536,1361809,4785,prior,46,5,18,6.0
78537,1606267,4785,prior,47,6,11,8.0
78538,762884,4785,prior,48,5,12,6.0
78539,1311316,4785,prior,49,6,10,1.0
78540,619923,4785,prior,50,0,9,8.0
78541,281370,4785,prior,51,6,22,6.0
78542,2088182,4785,prior,52,6,10,7.0
78543,2451977,4785,prior,53,6,8,7.0
78544,1962601,4785,prior,54,0,7,8.0
78545,61872,4785,prior,55,6,9,6.0
78546,1651743,4785,prior,56,5,18,6.0
78547,2447221,4785,train,57,6,23,8.0
78548,868194,4786,prior,1,0,9,
78549,893359,4786,prior,2,1,10,30.0
78550,1710267,4786,prior,3,6,12,30.0
78551,660509,4786,prior,4,1,9,30.0
78552,681024,4786,prior,5,2,8,29.0
78553,1364622,4786,prior,6,6,11,25.0
78554,1512350,4786,prior,7,0,17,15.0
78555,2260616,4786,prior,8,5,17,30.0
78556,1941976,4786,prior,9,0,14,30.0
78557,230974,4786,test,10,0,11,30.0
78558,1832675,4787,prior,1,3,15,
78559,449180,4787,prior,2,2,12,13.0
78560,16118,4787,prior,3,5,12,3.0
78561,2992929,4787,prior,4,2,7,30.0
78562,1361897,4787,prior,5,1,9,6.0
78563,2790659,4787,prior,6,0,17,27.0
78564,868297,4787,prior,7,2,14,2.0
78565,1129086,4787,prior,8,1,11,20.0
78566,1880085,4787,prior,9,2,9,8.0
78567,2124534,4787,prior,10,1,15,20.0
78568,1896395,4787,prior,11,4,10,30.0
78569,3215869,4787,prior,12,3,14,27.0
78570,2733977,4787,prior,13,2,8,20.0
78571,1690385,4787,train,14,3,10,30.0
78572,132296,4788,prior,1,6,16,
78573,77459,4788,prior,2,4,6,26.0
78574,323194,4788,prior,3,4,12,30.0
78575,567209,4788,prior,4,4,11,7.0
78576,2664953,4788,prior,5,1,14,11.0
78577,2854476,4788,prior,6,0,18,30.0
78578,3375338,4788,prior,7,1,14,8.0
78579,1008564,4788,prior,8,3,7,16.0
78580,3331367,4788,prior,9,4,12,22.0
78581,43784,4788,test,10,4,14,28.0
78582,1563777,4789,prior,1,0,18,
78583,3326827,4789,prior,2,4,7,4.0
78584,3089555,4789,prior,3,3,8,6.0
78585,2715899,4789,prior,4,0,17,4.0
78586,2858013,4789,prior,5,4,20,30.0
78587,1588504,4789,prior,6,4,21,7.0
78588,219891,4789,prior,7,1,13,25.0
78589,1265732,4789,prior,8,1,21,7.0
78590,2362948,4789,prior,9,1,12,7.0
78591,2170107,4789,prior,10,0,22,6.0
78592,764817,4789,prior,11,2,8,2.0
78593,734554,4789,prior,12,2,20,0.0
78594,679659,4789,prior,13,2,8,7.0
78595,2672673,4789,prior,14,1,13,6.0
78596,1957077,4789,prior,15,0,21,6.0
78597,162700,4789,prior,16,1,20,8.0
78598,3411755,4789,prior,17,1,9,7.0
78599,314663,4789,prior,18,1,16,7.0
78600,3368830,4789,prior,19,6,11,5.0
78601,178509,4789,prior,20,3,6,4.0
78602,9057,4789,prior,21,0,22,4.0
78603,1385925,4789,prior,22,0,21,7.0
78604,2299133,4789,prior,23,1,9,8.0
78605,4604,4789,prior,24,0,19,6.0
78606,2789958,4789,prior,25,2,8,9.0
78607,3223159,4789,prior,26,0,13,5.0
78608,1873809,4789,prior,27,1,7,1.0
78609,463636,4789,prior,28,0,18,6.0
78610,1293166,4789,prior,29,0,11,21.0
78611,1116333,4789,prior,30,0,13,7.0
78612,70761,4789,prior,31,1,9,8.0
78613,753551,4789,prior,32,3,9,2.0
78614,600448,4789,prior,33,0,20,4.0
78615,2042520,4789,prior,34,4,10,11.0
78616,64525,4789,prior,35,6,9,2.0
78617,508177,4789,prior,36,1,15,2.0
78618,2442650,4789,prior,37,6,10,5.0
78619,2077317,4789,prior,38,4,20,5.0
78620,664255,4789,prior,39,0,8,3.0
78621,3334566,4789,prior,40,4,14,4.0
78622,2022891,4789,prior,41,0,21,3.0
78623,813924,4789,prior,42,1,8,8.0
78624,447116,4789,prior,43,4,5,3.0
78625,642215,4789,prior,44,2,16,5.0
78626,256278,4789,prior,45,0,19,5.0
78627,144668,4789,prior,46,1,11,8.0
78628,678876,4789,prior,47,1,14,7.0
78629,1960888,4789,prior,48,0,21,6.0
78630,413476,4789,prior,49,0,21,0.0
78631,2791120,4789,prior,50,1,13,8.0
78632,1749820,4789,prior,51,4,14,10.0
78633,2341183,4789,prior,52,0,8,3.0
78634,2175998,4789,prior,53,2,21,16.0
78635,2938556,4789,prior,54,2,9,7.0
78636,1085749,4789,test,55,6,16,4.0
78637,1820452,4790,prior,1,5,17,
78638,1799382,4790,prior,2,1,18,3.0
78639,391311,4790,prior,3,5,13,30.0
78640,320478,4790,prior,4,4,10,27.0
78641,1492978,4790,prior,5,1,19,4.0
78642,1419429,4790,prior,6,4,22,10.0
78643,2403218,4790,prior,7,6,1,2.0
78644,1226075,4790,prior,8,0,22,22.0
78645,2737884,4790,prior,9,5,21,5.0
78646,2367557,4790,prior,10,1,9,10.0
78647,2023380,4790,test,11,4,11,30.0
78648,56468,4791,prior,1,1,12,
78649,2497986,4791,prior,2,4,15,3.0
78650,670409,4791,prior,3,0,15,3.0
78651,1851602,4791,prior,4,4,12,11.0
78652,737837,4791,prior,5,5,12,30.0
78653,1541543,4791,prior,6,3,9,30.0
78654,366375,4791,train,7,5,15,30.0
78655,863059,4792,prior,1,1,13,
78656,920168,4792,prior,2,1,15,7.0
78657,129236,4792,prior,3,2,12,30.0
78658,418948,4792,prior,4,1,11,30.0
78659,1125285,4792,prior,5,3,13,30.0
78660,2772613,4792,prior,6,2,11,6.0
78661,2602715,4792,prior,7,4,14,9.0
78662,403378,4792,prior,8,6,7,30.0
78663,1911263,4792,prior,9,2,14,24.0
78664,1384635,4792,prior,10,4,13,30.0
78665,1550142,4792,prior,11,6,16,16.0
78666,1514985,4792,prior,12,3,12,4.0
78667,3399869,4792,prior,13,0,10,18.0
78668,1779050,4792,test,14,5,11,30.0
78669,1245855,4793,prior,1,5,12,
78670,2138460,4793,prior,2,1,21,3.0
78671,2694089,4793,prior,3,4,15,3.0
78672,500318,4793,prior,4,4,12,21.0
78673,986998,4793,prior,5,0,13,3.0
78674,223502,4793,prior,6,3,17,3.0
78675,2621053,4793,prior,7,2,7,6.0
78676,390802,4793,prior,8,4,17,30.0
78677,2341917,4793,prior,9,1,21,4.0
78678,407447,4793,prior,10,4,8,17.0
78679,504645,4793,prior,11,3,9,6.0
78680,505513,4793,prior,12,4,15,8.0
78681,1386650,4793,prior,13,4,15,7.0
78682,470,4793,prior,14,5,15,30.0
78683,2114124,4793,prior,15,0,20,30.0
78684,2867565,4793,prior,16,0,20,0.0
78685,3031868,4793,prior,17,4,13,25.0
78686,1179588,4793,prior,18,4,7,7.0
78687,578458,4793,prior,19,4,15,30.0
78688,2749237,4793,prior,20,3,9,20.0
78689,460523,4793,prior,21,5,11,30.0
78690,983325,4793,train,22,4,16,6.0
78691,719486,4794,prior,1,2,15,
78692,2946371,4794,prior,2,0,15,12.0
78693,2836353,4794,prior,3,1,16,8.0
78694,2946672,4794,prior,4,4,14,10.0
78695,436977,4794,prior,5,0,22,30.0
78696,3331444,4794,prior,6,1,14,22.0
78697,1524859,4794,prior,7,1,23,7.0
78698,1483153,4794,prior,8,3,18,9.0
78699,3145521,4794,prior,9,6,19,10.0
78700,1675146,4794,prior,10,1,23,9.0
78701,3394566,4794,prior,11,3,11,9.0
78702,2642723,4794,prior,12,2,13,6.0
78703,1847912,4794,prior,13,1,22,6.0
78704,3051543,4794,prior,14,1,16,7.0
78705,2215565,4794,prior,15,1,14,7.0
78706,2008924,4794,prior,16,1,16,7.0
78707,3102501,4794,prior,17,1,14,7.0
78708,613638,4794,train,18,1,14,7.0
78709,1561096,4795,prior,1,1,22,
78710,2532815,4795,prior,2,3,11,23.0
78711,1560059,4795,prior,3,1,16,30.0
78712,2132647,4795,prior,4,3,12,16.0
78713,214535,4795,prior,5,3,13,30.0
78714,1790519,4795,prior,6,5,12,23.0
78715,2034405,4795,prior,7,4,11,20.0
78716,3044531,4795,prior,8,3,13,20.0
78717,2065472,4795,prior,9,1,15,12.0
78718,2753041,4795,prior,10,3,11,30.0
78719,930617,4795,prior,11,3,8,21.0
78720,350802,4795,prior,12,4,13,22.0
78721,1689964,4795,train,13,4,13,7.0
78722,1197937,4796,prior,1,2,16,
78723,923639,4796,prior,2,1,12,6.0
78724,768682,4796,prior,3,5,12,30.0
78725,1282068,4796,prior,4,5,13,28.0
78726,2704815,4796,prior,5,1,11,10.0
78727,2262804,4796,prior,6,6,17,30.0
78728,855712,4796,prior,7,5,17,6.0
78729,1058682,4796,prior,8,5,14,28.0
78730,2575724,4796,prior,9,6,11,8.0
78731,2503593,4796,prior,10,2,14,3.0
78732,899290,4796,prior,11,5,13,30.0
78733,157752,4796,prior,12,5,13,28.0
78734,1766753,4796,prior,13,5,19,7.0
78735,2865514,4796,prior,14,4,13,6.0
78736,1815680,4796,train,15,5,16,15.0
78737,2547189,4797,prior,1,2,16,
78738,2671882,4797,prior,2,0,18,26.0
78739,1582675,4797,prior,3,5,23,5.0
78740,812425,4797,train,4,6,21,8.0
78741,1174126,4798,prior,1,3,11,
78742,1257283,4798,prior,2,0,18,18.0
78743,595483,4798,prior,3,1,14,30.0
78744,3021639,4798,prior,4,0,12,6.0
78745,2620476,4798,prior,5,0,11,7.0
78746,314304,4798,prior,6,5,7,12.0
78747,3340421,4798,train,7,6,20,15.0
78748,2639736,4799,prior,1,0,5,
78749,1865738,4799,prior,2,6,13,13.0
78750,787106,4799,prior,3,0,14,30.0
78751,2800401,4799,prior,4,2,18,23.0
78752,2159017,4799,prior,5,4,15,30.0
78753,1508738,4799,train,6,3,17,30.0
78754,2933668,4800,prior,1,0,11,
78755,2935660,4800,prior,2,0,10,7.0
78756,2638637,4800,prior,3,1,10,8.0
78757,2958056,4800,prior,4,1,17,14.0
78758,456541,4800,prior,5,4,14,10.0
78759,1330437,4800,prior,6,3,18,13.0
78760,510850,4800,prior,7,3,8,7.0
78761,1896575,4800,prior,8,3,15,30.0
78762,805948,4800,prior,9,1,10,12.0
78763,2374929,4800,test,10,0,12,30.0
78764,1443260,4801,prior,1,4,22,
78765,2379531,4801,prior,2,5,10,15.0
78766,3045873,4801,prior,3,4,11,6.0
78767,2287426,4801,prior,4,6,11,30.0
78768,2468569,4801,prior,5,6,11,7.0
78769,524874,4801,prior,6,0,12,15.0
78770,752957,4801,prior,7,0,8,28.0
78771,1109595,4801,prior,8,0,9,7.0
78772,2695070,4801,prior,9,0,22,21.0
78773,769253,4801,prior,10,3,16,17.0
78774,1266501,4801,prior,11,0,18,30.0
78775,2576550,4801,prior,12,6,18,13.0
78776,3002829,4801,prior,13,1,13,23.0
78777,747298,4801,prior,14,2,21,29.0
78778,1297061,4801,prior,15,3,22,15.0
78779,2845360,4801,train,16,6,9,24.0
78780,1709443,4802,prior,1,0,10,
78781,815203,4802,prior,2,0,13,14.0
78782,1455087,4802,prior,3,0,13,30.0
78783,1664899,4802,prior,4,6,14,6.0
78784,899668,4802,prior,5,0,12,30.0
78785,2658277,4802,prior,6,2,15,2.0
78786,1482973,4802,prior,7,0,11,5.0
78787,132944,4802,prior,8,6,15,6.0
78788,3242731,4802,train,9,0,15,8.0
78789,3226177,4803,prior,1,0,20,
78790,2235381,4803,prior,2,1,20,30.0
78791,2716998,4803,prior,3,6,22,26.0
78792,1378347,4803,prior,4,0,18,30.0
78793,1466094,4803,train,5,1,9,22.0
78794,350077,4804,prior,1,3,13,
78795,1566699,4804,prior,2,1,9,5.0
78796,3335388,4804,prior,3,3,17,2.0
78797,407454,4804,prior,4,1,12,19.0
78798,1809756,4804,prior,5,1,9,7.0
78799,1674931,4804,prior,6,1,13,28.0
78800,2121429,4804,prior,7,1,8,7.0
78801,2526219,4804,prior,8,5,7,11.0
78802,1440608,4804,prior,9,1,16,3.0
78803,1793597,4804,prior,10,3,9,30.0
78804,1129583,4804,prior,11,5,13,2.0
78805,3002541,4804,prior,12,6,17,1.0
78806,1975547,4804,prior,13,1,11,2.0
78807,1249024,4804,prior,14,1,9,7.0
78808,1096544,4804,prior,15,1,10,14.0
78809,1658262,4804,prior,16,4,14,10.0
78810,1933021,4804,prior,17,1,9,11.0
78811,761381,4804,prior,18,2,17,8.0
78812,2156182,4804,prior,19,3,9,8.0
78813,2297574,4804,prior,20,4,14,8.0
78814,2402700,4804,prior,21,3,12,13.0
78815,1379867,4804,prior,22,1,8,19.0
78816,900236,4804,prior,23,1,8,7.0
78817,135881,4804,test,24,3,9,16.0
78818,631355,4805,prior,1,4,12,
78819,1788271,4805,prior,2,2,13,12.0
78820,1190926,4805,prior,3,1,16,27.0
78821,619864,4805,prior,4,1,14,14.0
78822,975080,4805,prior,5,5,13,18.0
78823,1536325,4805,prior,6,3,17,19.0
78824,2387587,4805,prior,7,5,17,9.0
78825,3233399,4805,prior,8,0,12,2.0
78826,1803510,4805,prior,9,5,12,5.0
78827,1760804,4805,prior,10,3,9,5.0
78828,1315640,4805,prior,11,2,17,6.0
78829,2815266,4805,prior,12,0,13,5.0
78830,3306901,4805,prior,13,4,14,4.0
78831,853106,4805,train,14,5,13,15.0
78832,734417,4806,prior,1,3,18,
78833,2673414,4806,prior,2,3,15,28.0
78834,3191017,4806,prior,3,0,19,30.0
78835,2839053,4806,prior,4,0,18,30.0
78836,386657,4806,prior,5,6,9,13.0
78837,1451705,4806,prior,6,5,15,30.0
78838,1758628,4806,prior,7,1,11,30.0
78839,621265,4806,prior,8,0,16,27.0
78840,1496495,4806,prior,9,6,10,20.0
78841,2642693,4806,prior,10,0,10,8.0
78842,423282,4806,prior,11,5,18,12.0
78843,2871108,4806,test,12,1,0,17.0
78844,2911470,4807,prior,1,6,22,
78845,76228,4807,prior,2,1,14,2.0
78846,361797,4807,prior,3,3,21,2.0
78847,1847752,4807,prior,4,6,21,3.0
78848,591592,4807,prior,5,0,22,1.0
78849,1956585,4807,prior,6,1,15,1.0
78850,1571013,4807,prior,7,4,7,3.0
78851,2373354,4807,prior,8,1,15,4.0
78852,837496,4807,prior,9,3,23,2.0
78853,2112869,4807,prior,10,5,18,2.0
78854,3261610,4807,prior,11,0,21,2.0
78855,2403674,4807,prior,12,6,21,13.0
78856,631920,4807,prior,13,0,9,8.0
78857,2727156,4807,prior,14,4,21,4.0
78858,2566970,4807,prior,15,1,10,4.0
78859,2992456,4807,prior,16,4,14,3.0
78860,961753,4807,prior,17,5,22,1.0
78861,317256,4807,prior,18,1,17,3.0
78862,1208487,4807,prior,19,3,17,2.0
78863,2429780,4807,prior,20,6,12,3.0
78864,2192905,4807,prior,21,4,18,5.0
78865,2232533,4807,prior,22,0,0,3.0
78866,624338,4807,prior,23,1,14,1.0
78867,2547185,4807,prior,24,3,18,2.0
78868,1473400,4807,prior,25,5,9,2.0
78869,892500,4807,prior,26,1,18,3.0
78870,1266818,4807,prior,27,4,12,3.0
78871,2514283,4807,prior,28,2,8,5.0
78872,2062405,4807,prior,29,5,9,3.0
78873,2781056,4807,prior,30,5,16,14.0
78874,2694384,4807,prior,31,1,23,3.0
78875,87698,4807,prior,32,4,14,3.0
78876,3407158,4807,prior,33,0,22,3.0
78877,359112,4807,prior,34,3,22,3.0
78878,3228288,4807,prior,35,0,21,4.0
78879,922443,4807,prior,36,2,15,2.0
78880,2603023,4807,prior,37,5,9,3.0
78881,1653174,4807,prior,38,4,10,6.0
78882,3016472,4807,prior,39,0,15,3.0
78883,3386655,4807,prior,40,4,22,4.0
78884,489634,4807,prior,41,3,9,6.0
78885,1080257,4807,prior,42,0,2,4.0
78886,2208134,4807,prior,43,5,8,5.0
78887,3383526,4807,prior,44,6,14,1.0
78888,2699158,4807,prior,45,6,8,7.0
78889,2726507,4807,prior,46,1,14,2.0
78890,3150969,4807,prior,47,2,14,1.0
78891,2794527,4807,prior,48,3,23,1.0
78892,1281557,4807,prior,49,5,8,2.0
78893,1779599,4807,prior,50,1,8,3.0
78894,2901017,4807,prior,51,3,8,2.0
78895,847683,4807,prior,52,5,23,2.0
78896,1793496,4807,prior,53,1,13,3.0
78897,1180407,4807,prior,54,3,21,2.0
78898,2173555,4807,prior,55,0,21,4.0
78899,1762204,4807,prior,56,1,23,1.0
78900,2025483,4807,prior,57,4,8,3.0
78901,3283302,4807,prior,58,0,9,3.0
78902,3282077,4807,prior,59,3,23,3.0
78903,1356933,4807,prior,60,5,20,2.0
78904,3141181,4807,prior,61,1,9,3.0
78905,2701871,4807,prior,62,3,16,2.0
78906,1058347,4807,prior,63,3,23,0.0
78907,2490430,4807,prior,64,5,11,2.0
78908,155760,4807,prior,65,0,23,2.0
78909,1697447,4807,prior,66,2,10,2.0
78910,2105392,4807,prior,67,1,10,6.0
78911,2183294,4807,prior,68,3,9,2.0
78912,45911,4807,prior,69,2,15,6.0
78913,2514172,4807,prior,70,6,9,4.0
78914,187681,4807,prior,71,2,9,3.0
78915,1461874,4807,prior,72,2,18,7.0
78916,456543,4807,prior,73,4,12,2.0
78917,1171789,4807,prior,74,6,9,2.0
78918,2318256,4807,prior,75,2,14,3.0
78919,817884,4807,prior,76,3,10,1.0
78920,1698387,4807,prior,77,5,6,2.0
78921,143367,4807,prior,78,6,12,1.0
78922,371065,4807,prior,79,1,8,2.0
78923,973886,4807,prior,80,2,13,1.0
78924,603623,4807,prior,81,3,15,1.0
78925,2553892,4807,prior,82,4,23,1.0
78926,1909244,4807,prior,83,1,10,4.0
78927,2174945,4807,prior,84,2,13,1.0
78928,2176007,4807,prior,85,5,12,3.0
78929,2383419,4807,prior,86,6,10,1.0
78930,2003499,4807,prior,87,1,14,2.0
78931,1366383,4807,prior,88,3,13,2.0
78932,3086395,4807,prior,89,5,11,9.0
78933,157201,4807,prior,90,5,16,0.0
78934,2660755,4807,prior,91,4,18,6.0
78935,924273,4807,prior,92,5,12,1.0
78936,2188520,4807,prior,93,6,17,1.0
78937,155832,4807,prior,94,1,11,2.0
78938,2602205,4807,prior,95,1,19,0.0
78939,77746,4807,prior,96,3,12,2.0
78940,1603466,4807,prior,97,4,23,1.0
78941,98688,4807,prior,98,0,11,3.0
78942,2695206,4807,prior,99,1,23,1.0
78943,3014711,4807,test,100,3,21,2.0
78944,2663054,4808,prior,1,1,17,
78945,1263836,4808,prior,2,0,14,30.0
78946,1805809,4808,prior,3,2,16,9.0
78947,1529489,4808,prior,4,0,17,30.0
78948,2396146,4808,prior,5,0,14,21.0
78949,2616629,4808,prior,6,0,16,7.0
78950,2495201,4808,prior,7,6,16,27.0
78951,3186774,4808,train,8,0,13,15.0
78952,1623867,4809,prior,1,1,13,
78953,1903625,4809,prior,2,0,12,30.0
78954,1029499,4809,prior,3,4,10,11.0
78955,232123,4809,prior,4,5,20,8.0
78956,2513752,4809,prior,5,3,14,12.0
78957,685006,4809,prior,6,2,12,20.0
78958,1339416,4809,prior,7,2,9,7.0
78959,2605916,4809,prior,8,2,9,21.0
78960,2157701,4809,prior,9,2,10,30.0
78961,2530996,4809,prior,10,1,12,20.0
78962,2183520,4809,prior,11,6,16,5.0
78963,307348,4809,prior,12,0,10,8.0
78964,1337786,4809,prior,13,0,8,7.0
78965,91682,4809,prior,14,6,11,6.0
78966,1163959,4809,prior,15,2,9,10.0
78967,99736,4809,prior,16,1,9,13.0
78968,1360405,4809,prior,17,5,18,4.0
78969,100756,4809,prior,18,0,11,16.0
78970,3245116,4809,prior,19,3,11,3.0
78971,1576480,4809,prior,20,1,13,5.0
78972,1104815,4809,prior,21,1,17,14.0
78973,1517648,4809,prior,22,1,15,7.0
78974,2119549,4809,prior,23,6,8,5.0
78975,1580819,4809,prior,24,0,16,1.0
78976,311312,4809,prior,25,2,11,9.0
78977,1901491,4809,prior,26,2,13,21.0
78978,1340116,4809,train,27,5,13,17.0
78979,466537,4810,prior,1,6,8,
78980,555751,4810,prior,2,2,9,24.0
78981,1724649,4810,prior,3,1,18,13.0
78982,1067731,4810,train,4,4,15,17.0
78983,137470,4811,prior,1,6,14,
78984,1710030,4811,prior,2,1,17,9.0
